Latitude,Longitude,Distance,Census Code,Geo ID,Tract
29.65226746,-82.36934662,2.616280833099238,120010010002009,12001001000,001000
29.6562715,-82.3754002,3.0599101722936655,120010016031005,12001001603,001603
29.6527714,-82.3231826,2.234097851967626,120010005001023,12001000500,000500
29.660121,-82.3527544,0.829362466581515,120010010001035,12001001000,001000
29.65119694,-82.3382116,1.2383140215398472,120010002005000,12001000200,000200
29.65389252,-82.32371521,2.1378859157757466,120010005001017,12001000500,000500
29.65316391,-82.31939697,2.557177325397568,120010005005038,12001000500,000500
29.6694287,-82.33188518,1.518906378197222,120010003011025,12001000301,000301
29.65384865,-82.32414246,2.101401522379303,120010005001018,12001000500,000500
29.63220703,-82.36156903,3.618035797258201,120010015142000,12001001514,001514
29.6545377,-82.3597847,1.6672330256948136,120010010002001,12001001000,001000
29.64457769,-82.32502558,2.6080069200648976,120010005001112,12001000500,000500
29.7086081,-82.3596852,5.505156651341372,120010018033020,12001001803,001803
29.68383026,-82.38366699,4.582023640762545,120010011001012,12001001100,001100
29.65769526,-82.33005929,1.4206834219540003,120010002001002,12001000200,000200
29.613745,-82.364797,5.624779299825023,120010015171000,12001001517,001517
29.65752649,-82.33107417,1.3314715422222825,120010002001003,12001000200,000200
29.651411,-82.337633,1.2451379650687822,120010002005000,12001000200,000200
29.6473459,-82.33554214,1.7383138653037493,120010002006006,12001000200,000200
29.64804199,-82.31891375,2.8438246362402415,120010005001076,12001000500,000500
29.65183857,-82.32129644,2.443193785759418,120010005001030,12001000500,000500
29.69456,-82.350042,3.776754748773069,120010012031007,12001001203,001203
29.65108889,-82.32401863,2.2465240611761312,120010005001048,12001000500,000500
29.6540974,-82.3164831,2.79334667359171,120010005004023,12001000500,000500
29.6665939,-82.3244402,2.0137913110421435,120010003012000,12001000301,000301
29.67466462,-82.34330177,1.5228322339751865,120010012032004,12001001203,001203
29.66017523,-82.30565119,3.734172479960628,120010006001026,12001000600,000600
29.651597,-82.384804,4.061368837324301,120010016042002,12001001604,001604
29.65371778,-82.35384585,1.2336817934841469,120010010004032,12001001000,001000
29.6350318,-82.35472794,3.064581121202101,120010009021017,12001000902,000902
29.65253067,-82.32501984,2.0853081032616485,120010005001050,12001000500,000500
29.6709478,-82.330948,1.6963378378435139,120010003011015,12001000301,000301
29.65990448,-82.37169647,2.658632186664786,120010010005010,12001001000,001000
29.6684036,-82.3025468,4.116294113100635,120010004002018,12001000400,000400
29.65934794,-82.3192326,2.4263068159588186,120010005003037,12001000500,000500
29.66337173,-82.37473397,2.9612660177947494,120010017021010,12001001702,001702
29.61324,-82.341585,5.323861258182052,120011108001032,12001110800,110800
29.65913898,-82.32489071,1.883460870086978,120010005001001,12001000500,000500
29.66812066,-82.30248833,4.115667125998801,120010004002018,12001000400,000400
29.6555644,-82.3154406,2.851284129152648,120010005004021,12001000500,000500
29.6733127,-82.3144528,3.1903649744218887,120010004003001,12001000400,000400
29.6634639,-82.3991213,5.315628059071741,120010017022026,12001001702,001702
29.670081,-82.330543,1.666032175878325,120010003011021,12001000301,000301
29.69148756,-82.31946481,4.153805498241136,120010019021018,12001001902,001902
29.66672325,-82.32404327,2.0547560184776104,120010004003018,12001000400,000400
29.654773,-82.320854,2.3665665481633353,120010005005025,12001000500,000500
29.66667938,-82.31774967,2.639196888857023,120010004003005,12001000400,000400
29.7173094,-82.3646624,6.571076486625096,120010018032023,12001001803,001803
29.64982605,-82.31416321,3.164892749344887,120010005001071,12001000500,000500
29.65606459,-82.3080747,3.5416891558923123,120010006002007,12001000600,000600
29.62464946,-82.36608172,4.565911838565702,120010015153000,12001001515,001515
29.692152,-82.343768,3.467106458086544,120010012031013,12001001203,001203
29.6601892,-82.3288443,1.4922585180667332,120010003012051,12001000301,000301
29.61276839,-82.36928268,5.8914141503240725,120010015171000,12001001517,001517
29.70308646,-82.39130657,6.531360366249114,120010018112004,12001001811,001811
29.6679548,-82.33410655,1.2485876204778383,120010003011034,12001000301,000301
29.661985520000002,-82.31743055,2.595810568164977,120010005003018,12001000500,000500
29.65592003,-82.32483673,1.960796057839525,120010005001009,12001000500,000500
29.68504885,-82.35162453,2.7697126180700313,120010012022016,12001001202,001202
29.64700782,-82.3197462,2.836346204973644,120010005001101,12001000500,000500
29.670714,-82.32906,1.8230951237460904,120010003011016,12001000301,000301
29.66203318,-82.33304906,1.0886960015234466,120010003012039,12001000301,000301
29.6810568,-82.34520841,2.2336471748820523,120010012032000,12001001203,001203
29.629478,-82.3886943,5.55125466593577,120010015213022,12001001521,001521
29.6976177,-82.3383456,4.114949141842878,120010003022002,12001000302,000302
29.63749833,-82.32768833,3.0683134733584394,120010008061002,12001000806,000806
29.64517784,-82.33509827,1.9718770151146399,120010002006009,12001000200,000200
29.6696692,-82.352122,1.2289638870294028,120010011003018,12001001100,001100
29.633292,-82.3576005,3.3452091855431823,120010015142001,12001001514,001514
29.6607771,-82.3173998,2.596653092279725,120010005003030,12001000500,000500
29.66310835,-82.32270783,2.0961026757766703,120010005003011,12001000500,000500
29.6545335,-82.337104,0.9982179948799789,120010002003015,12001000200,000200
29.62870769,-82.3395988,3.6237443976841104,120010008091024,12001000809,000809
29.66219269,-82.33886269,0.5367622904261659,120010003012035,12001000301,000301
29.6557045,-82.32302856,2.135362964759886,120010005005022,12001000500,000500
29.65823285,-82.32859116,1.5451902281477798,120010002001001,12001000200,000200
29.6578183,-82.3430003,0.374966665434807,120010010004011,12001001000,001000
29.65416684,-82.31024391,3.3758968281642767,120010005004018,12001000500,000500
29.66086649,-82.31801008,2.537538706780099,120010005003027,12001000500,000500
29.6893162,-82.3429849,3.153467680452149,120010012031012,12001001203,001203
29.6469332,-82.387917,4.506332175717403,120010016042013,12001001604,001604
29.62772362,-82.34165229,3.713800584576352,120010008091023,12001000809,000809
29.681428,-82.3326079,2.536303215815699,120010003023034,12001000302,000302
29.67314348,-82.33259473,1.758930554900689,120010003011006,12001000301,000301
29.6297841,-82.3412426,3.488058997785225,120010008091023,12001000809,000809
29.65216827,-82.3578186,1.6412049082663653,120010010002024,12001001000,001000
29.6484205,-82.2977754,4.7085110324242345,120010006003056,12001000600,000600
29.65507579,-82.32800322,1.7040787358642746,120010002001011,12001000200,000200
29.6538365,-82.3100352,3.404012023771559,120010006002027,12001000600,000600
29.6472356,-82.3248477,2.4230183705957473,120010005001088,12001000500,000500
29.68718154,-82.32924966,3.254398889860017,120010003021006,12001000302,000302
29.691926,-82.346108,3.4463746393285852,120010012031013,12001001203,001203
29.6907564,-82.39186064,5.672526671700882,120010018113027,12001001811,001811
29.7009794,-82.35073756,4.493597229802599,120010012025000,12001001202,001202
29.68673586,-82.3479009,2.8856647592444435,120010012022013,12001001202,001202
29.6694029,-82.3341137,1.353833065877325,120010003011028,12001000301,000301
29.6502847,-82.33061711,1.77834202856909,120010005001065,12001000500,000500
29.67228009,-82.35430242,1.5878245406486398,120010011003013,12001001100,001100
29.6194334,-82.3663713,5.09946591256592,120010015172000,12001001517,001517
29.65538537,-82.34182945,0.6681258850235695,120010010003002,12001001000,001000
29.666999,-82.3893619,4.4151161099365535,120010017022012,12001001702,001702
29.6510242,-82.32369851,2.2770500449079023,120010005001057,12001000500,000500
29.6789354,-82.3147776,3.4791117148996595,120010004004010,12001000400,000400
29.64631083,-82.31666434,3.129646498561374,120010005001103,12001000500,000500
29.66006046,-82.37083197,2.5743254531070847,120010010005010,12001001000,001000
29.64154596,-82.31965232,3.2176549752785415,120010007002019,12001000700,000700
29.63332748,-82.34343719,3.0825035672236156,120010008091004,12001000809,000809
29.663608,-82.3535878,0.9492090992398711,120010010001010,12001001000,001000
29.695196,-82.3633912,4.232396751348909,120010012021000,12001001202,001202
29.654083,-82.3144085,2.987198054746429,120010005004020,12001000500,000500
29.6810568,-82.34520841,2.2336471748820523,120010012032000,12001001203,001203
29.642761,-82.3171491,3.316054400018862,120010007002022,12001000700,000700
29.67840752,-82.37246084,3.3468085877561116,120010011001014,12001001100,001100
29.65938004,-82.31482609,2.8512815216587764,120010005003033,12001000500,000500
29.67042764,-82.35185825,1.2814127298801679,120010011003018,12001001100,001100
29.6779356,-82.3393412,1.9429489900935977,120010012032004,12001001203,001203
29.66451789,-82.3230642,2.0854528043551013,120010005003005,12001000500,000500
29.65727701,-82.32999992,1.4389791417000468,120010002001006,12001000200,000200
29.657849,-82.354451,1.0483640249634338,120010010004009,12001001000,001000
29.66655922,-82.33428955,1.1438916881717738,120010003012008,12001000301,000301
29.694611,-82.3643189,4.214520203720622,120010012021003,12001001202,001202
29.668129,-82.396143,5.082563355887853,120010017022003,12001001702,001702
29.66889249,-82.34323126,0.8829914866984292,120010011003032,12001001100,001100
29.6562087,-82.354982,1.168329815083422,120010010004032,12001001000,001000
29.66973495,-82.33354187,1.4194158193265078,120010003011025,12001000301,000301
29.65370491,-82.35398606,1.2448634933754241,120010010004032,12001001000,001000
29.63018691,-82.3322045,3.623384104346401,120010008083004,12001000808,000808
29.6634241,-82.323112,2.0615397970099596,120010005003011,12001000500,000500
29.64889336,-82.31741333,2.9248964021256225,120010005001075,12001000500,000500
29.6238157,-82.3383581,4.179319074181849,120010008083001,12001000808,000808
29.66511611,-82.34734378,0.5468477271834685,120010010001006,12001001000,001000
29.6599805,-82.3826518,3.717299801257141,120010017021024,12001001702,001702
29.65927833,-82.31408,2.924037009549435,120010005004004,12001000500,000500
29.66283787,-82.35028959,0.6194149639640336,120010010001015,12001001000,001000
29.651411,-82.337633,1.2451379650687822,120010002005000,12001000200,000200
29.6516344,-82.3248262,2.1486850724924214,120010005001048,12001000500,000500
29.6741306,-82.3391964,1.540041462821055,120010012032004,12001001203,001203
29.6522152,-82.2961958,4.749832144031433,120010006003032,12001000600,000600
29.65019746,-82.32403415,2.295659402655076,120010005001083,12001000500,000500
29.6573805,-82.3202712,2.353725313971181,120010005005010,12001000500,000500
29.65933327,-82.31087436,3.2331626770736044,120010005002035,12001000500,000500
29.65359291,-82.31072325,3.3459369643912833,120010005004030,12001000500,000500
29.689614,-82.3750515,4.361118290537758,120010012011023,12001001201,001201
29.6810568,-82.34520841,2.2336471748820523,120010012032000,12001001203,001203
